days_asymp_lax,days_asymp_strict,total_infected,total_not_detected,students_affected,students_disrupted,panel,panelname,asymp_ratio,beta_aerosol_factor,mu_pip,world,protocol,simulation_number,betaenv,betaindex,index_asymp
25.6,19.2,8,1,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,11.6,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
24,21.2,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,16.4,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,11.2,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,17.6,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,11.2,6,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,1,15,15,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
60.8,57.6,10,4,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,15,16,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,12,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,10.4,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,9.2,5,1,15,15,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
29.6,29.6,8,2,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,16.8,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,27.6,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,28.8,7,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
7.2,7.2,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,12,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,12,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,11.6,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,8.8,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
33.6,33.6,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
18.4,18.4,6,1,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,9.6,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,12.8,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,16.4,7,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,23.6,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
18.4,13.2,8,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,8.8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
35.2,35.2,7,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
52.8,15.6,9,3,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
25.6,23.2,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,1,15,15,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
32.8,31.6,8,3,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
18.4,12,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,10.4,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.2,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,15,16,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.2,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
37.6,26,10,1,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,14.4,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
57.6,50.4,11,2,40,40,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,6.4,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
42.4,32,8,3,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,11.6,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
25.6,14.4,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
38.4,27.2,8,3,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
21.6,14.8,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,12.8,7,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
24,24,7,1,25,26,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,18.4,8,1,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
33.6,33.6,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
18.4,18.4,7,0,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,10.8,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,18.4,7,2,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
15.2,9.6,6,1,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,10.8,7,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,8.8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28,12.4,7,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
17.6,17.6,6,1,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,14.4,8,1,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,11.2,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,10.4,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8,5,1,15,15,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,13.2,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,18.4,7,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16,11.6,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
22.4,10.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16,16,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.4,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
21.6,18.4,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,14.4,7,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
44,32.8,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,10.4,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
15.2,15.2,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8.4,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
49.6,41.6,10,3,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
36.8,36.8,8,2,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,13.2,6,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,24.4,7,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28,9.6,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,15,16,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,12,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
33.6,19.2,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
18.4,18.4,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
21.6,21.6,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
34.4,8.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
7.2,7.2,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,10,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
70.4,64,13,5,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
46.4,46.4,10,3,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
23.2,23.2,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
31.2,31.2,6,1,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,8.8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
39.2,34.8,10,4,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,20,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,12.4,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,16.8,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,26.4,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,18,8,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,5,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,12,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
17.6,17.6,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16,16,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
24.8,24.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
31.2,23.6,9,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.6,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
32,32,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
30.4,13.2,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,11.2,6,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
33.6,17.2,8,1,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,16.8,7,0,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
27.2,13.6,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
56.8,46,9,4,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8.8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
28.8,23.2,7,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
40.8,26.8,8,1,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,12.8,5,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
23.2,12,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,1,15,15,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
36,12.4,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
15.2,10.8,6,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,10.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
22.4,22.4,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
32,21.2,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
35.2,10.8,6,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
72.8,19.2,11,4,35,35,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20.8,15.6,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.2,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,14.4,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
29.6,29.6,9,1,40,40,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
17.6,17.6,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
33.6,13.6,7,1,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
35.2,24.4,8,2,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
16.8,16.8,6,0,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
21.6,11.2,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12.8,11.6,6,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,5,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,8,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
20,20,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
14.4,14.4,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
26.4,24.4,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8.8,8.8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
22.4,20,7,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
24.8,24.8,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
17.6,10.8,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,12,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
8,8,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,19.2,5,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
45.6,43.2,11,3,30,30,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
21.6,21.6,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
34.4,34.4,9,1,40,40,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
9.6,9.6,4,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
29.6,29.6,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
11.2,11.2,5,0,20,21,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.2,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
24.8,22.4,6,1,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
36.8,22,7,2,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
10.4,10.4,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
12,9.2,5,0,20,20,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
13.6,13.6,5,0,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
19.2,10.4,6,1,25,25,4,"env beta high, index higher",0.8,0.25,2,d,II,4000,0.006,3,0
